YMD,PM2.5,PM10
2024-09-24T17:00:00Z,1.926,10.61515
2024-09-24T17:00:00Z,1.926,10.61515
2024-09-24T17:00:00Z,1.926,10.61515
2024-09-24T17:00:00Z,1.926,10.61515
2024-09-24T18:00:00Z,2.0845333333333333,12.851
2024-09-24T19:00:00Z,2.102883333333333,10.716883333333334
2024-09-24T19:00:00Z,2.102883333333333,10.716883333333334
2024-09-24T20:00:00Z,2.2415166666666666,13.230766666666666
2024-09-24T20:00:00Z,2.2415166666666666,13.230766666666666
2024-09-24T21:00:00Z,2.2998333333333334,14.234733333333333
2024-09-24T21:00:00Z,2.2998333333333334,14.234733333333333
2024-09-24T21:00:00Z,2.2998333333333334,14.234733333333333
2024-09-24T21:00:00Z,2.2998333333333334,14.234733333333333
2024-09-24T22:00:00Z,2.738916666666667,16.978666666666665
2024-09-24T22:00:00Z,2.738916666666667,16.978666666666665
2024-09-24T22:00:00Z,2.738916666666667,16.978666666666665
2024-09-24T22:00:00Z,2.738916666666667,16.978666666666665
2024-09-24T23:00:00Z,2.7541166666666665,20.248916666666666
2024-09-24T23:00:00Z,2.7541166666666665,20.248916666666666
2024-09-24T23:00:00Z,2.7541166666666665,20.248916666666666
2024-09-24T23:00:00Z,2.7541166666666665,20.248916666666666
2024-09-25T00:00:00Z,2.8482666666666665,20.676433333333332
2024-09-25T00:00:00Z,2.8482666666666665,20.676433333333332
2024-09-25T00:00:00Z,2.8482666666666665,20.676433333333332
2024-09-25T00:00:00Z,2.8482666666666665,20.676433333333332
2024-09-25T01:00:00Z,2.6750166666666666,16.616266666666668
2024-09-25T01:00:00Z,2.6750166666666666,16.616266666666668
2024-09-25T01:00:00Z,2.6750166666666666,16.616266666666668
2024-09-25T01:00:00Z,2.6750166666666666,16.616266666666668
2024-09-25T02:00:00Z,2.5290333333333335,20.575866666666666
2024-09-25T02:00:00Z,2.5290333333333335,20.575866666666666
2024-09-25T02:00:00Z,2.5290333333333335,20.575866666666666
2024-09-25T02:00:00Z,2.5290333333333335,20.575866666666666
2024-09-25T03:00:00Z,2.308866666666667,22.32735
2024-09-25T03:00:00Z,2.308866666666667,22.32735
2024-09-25T03:00:00Z,2.308866666666667,22.32735
2024-09-25T03:00:00Z,2.308866666666667,22.32735
2024-09-25T04:00:00Z,2.54105,23.194216666666666
2024-09-25T04:00:00Z,2.54105,23.194216666666666
2024-09-25T04:00:00Z,2.54105,23.194216666666666
2024-09-25T04:00:00Z,2.54105,23.194216666666666
2024-09-25T05:00:00Z,2.4989666666666666,19.607583333333334
2024-09-25T05:00:00Z,2.4989666666666666,19.607583333333334
2024-09-25T05:00:00Z,2.4989666666666666,19.607583333333334
2024-09-25T05:00:00Z,2.4989666666666666,19.607583333333334
2024-09-25T05:00:00Z,2.4989666666666666,19.607583333333334
